medcodeid,term,qofclusterid,qofclusterdesc,qofsnomedctconceptid,snomedctdescriptionid
84831000006115,Type I diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313435000,457325013
84841000006113,Type II diabetes mellitus,DM_COD,Diabetes mellitus codes,44054006,493774016
84851000006110,Type II diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,443694000,2921019012
84861000006112,Type II diabetes mellitus with arthropathy,DM_COD,Diabetes mellitus codes,314903002,459311019
84871000006117,Type II diabetes mellitus with diabetic cataract,DM_COD,Diabetes mellitus codes,420756003,3688522015
84881000006119,Type II diabetes mellitus with gangrene,DM_COD,Diabetes mellitus codes,421631007,2618206011
84891000006116,Type II diabetes mellitus with hypoglycaemic coma,DM_COD,Diabetes mellitus codes,719216001,3316336015
84901000006117,Type II diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,420436000,3697667019
84911000006119,Type II diabetes mellitus with multiple complications,DM_COD,Diabetes mellitus codes,190388001,292576013
84921000006110,Type II diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,420279001,3013392012
84931000006113,Type II diabetes mellitus with neurological complications,DM_COD,Diabetes mellitus codes,421326000,3695406015
84941000006115,Type II diabetes mellitus with neuropathic arthropathy,DM_COD,Diabetes mellitus codes,314904008,459312014
84951000006118,Type II diabetes mellitus with ophthalmic complications,DM_COD,Diabetes mellitus codes,422099009,3698440016
84961000006116,Type II diabetes mellitus with peripheral angiopathy,DM_COD,Diabetes mellitus codes,314902007,459306016
84971000006111,Type II diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,713706002,3297353013
84981000006114,Type II diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,420279001,3013392012
84991000006112,Type II diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,422034002,3699410014
85001000006117,Type II diabetes mellitus with ulcer,DM_COD,Diabetes mellitus codes,190389009,292581016
85011000006119,Type II diabetes mellitus without complication,DM_COD,Diabetes mellitus codes,313436004,457330012
850691000006118,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,DM_COD,Diabetes mellitus codes,395204000,1488898011
881441000006111,Diabetes mellitus - juvenile,DM_COD,Diabetes mellitus codes,73211009,881441000006111
881481000006117,Diabetes + nephropathy,DM_COD,Diabetes mellitus codes,127013003,881481000006117
9093013,Diabetic retinopathy,DM_COD,Diabetes mellitus codes,4855003,9093013
913441000006119,Insulin-dependent diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,127013003,301016
913451000006117,Type 1 diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,421893009,2618211013
913461000006115,Type I diabetes mellitus with renal complications,DM_COD,Diabetes mellitus codes,421893009,2623054013
913481000006113,Type 1 diabetes mellitus with ophthalmic complications,DM_COD,Diabetes mellitus codes,739681000,3537386015
913491000006111,Type I diabetes mellitus with ophthalmic complications,DM_COD,Diabetes mellitus codes,739681000,3698438014
913511000006117,Type 1 diabetes mellitus with neurological complications,DM_COD,Diabetes mellitus codes,421468001,2618197018
913521000006113,Type I diabetes mellitus with neurological complications,DM_COD,Diabetes mellitus codes,421468001,3695401013
913531000006111,Insulin dependent diabetes mellitus with multiple complicat,DM_COD,Diabetes mellitus codes,385041000000108,760111000000115
913541000006118,Type 1 diabetes mellitus with multiple complications,DM_COD,Diabetes mellitus codes,422228004,2618232017
913551000006116,Type I diabetes mellitus with multiple complications,DM_COD,Diabetes mellitus codes,422228004,2967771016
913651000006115,Insulin dependent diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,4855003,9093013
913661000006118,Type 1 diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,420789003,3699407019
913671000006113,Type I diabetes mellitus with retinopathy,DM_COD,Diabetes mellitus codes,420789003,3699407019
913681000006111,Insulin dependent diabetes mellitus - poor control,DM_COD,Diabetes mellitus codes,268519009,401531012
913711000006112,Insulin dependent diabetes maturity onset,DM_COD,Diabetes mellitus codes,73211009,121589010
913771000006115,Insulin dependent diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,230577008,345492010
913781000006117,Type 1 diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,420918009,2618199015
913791000006119,Type I diabetes mellitus with mononeuropathy,DM_COD,Diabetes mellitus codes,420918009,3697664014
913801000006118,Insulin dependent diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,49455004,82373015
913811000006115,Type 1 diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,713705003,3297342019
913821000006111,Type I diabetes mellitus with polyneuropathy,DM_COD,Diabetes mellitus codes,713705003,3297390014
913831000006114,Insulin dependent diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,127013003,301016
913841000006116,Type 1 diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,421893009,2623054013
913851000006119,Type I diabetes mellitus with nephropathy,DM_COD,Diabetes mellitus codes,421893009,2623054013
913901000006112,Type 1 diabetes mellitus with diabetic cataract,DM_COD,Diabetes mellitus codes,421920002,2618234016
